Time,Instrument,Operation,OrderId,Side,Volume,Price,Lifespan
3042.729696,1,Insert,7069351,B,10000,3488,GFD
3042.729736,0,Insert,1420761,A,100,3490,GFD
3042.729742,1,Cancel,7069350,,,,
3042.729742,1,Cancel,7069351,,,,
3042.729742,1,Insert,7069352,A,10000,3493,GFD
3042.729742,1,Insert,7069353,B,10000,3488,GFD
3042.729833,0,Cancel,1937935,,,,
3042.729845,1,Cancel,7069352,,,,
3042.729845,1,Cancel,7069353,,,,
3042.729845,1,Insert,7069354,A,10000,3493,GFD
3042.729845,1,Insert,7069355,B,10000,3488,GFD
3042.729857,0,Cancel,1885870,,,,
3042.729863,1,Cancel,7069354,,,,
3042.729863,1,Cancel,7069355,,,,
3042.729863,1,Insert,7069356,A,10000,3493,GFD
3042.729863,1,Insert,7069357,B,10000,3488,GFD
3042.729866,0,Insert,1982854,A,1000,3490,GFD
3042.729899,1,Cancel,7069356,,,,
3042.729899,1,Cancel,7069357,,,,
3042.729899,1,Insert,7069358,A,10000,3493,GFD
3042.729899,1,Insert,7069359,B,10000,3488,GFD
3042.72992,0,Amend,1831127,,-1000,,
3042.729928,1,Cancel,7069358,,,,
3042.729928,1,Cancel,7069359,,,,
3042.729928,1,Insert,7069360,A,10000,3493,GFD
3042.729928,1,Insert,7069361,B,10000,3488,GFD
3042.730004,0,Insert,1410685,B,500,3484,GFD
3042.730055,1,Cancel,7069360,,,,
3042.730055,1,Cancel,7069361,,,,
3042.730055,1,Insert,7069362,A,10000,3493,GFD
3042.730055,1,Insert,7069363,B,10000,3488,GFD
3042.730082,0,Cancel,1410685,,,,
3042.730082,1,Cancel,7069362,,,,
3042.730082,1,Cancel,7069363,,,,
3042.730082,1,Insert,7069364,A,10000,3493,GFD
3042.730082,1,Insert,7069365,B,10000,3488,GFD
3042.73009,0,Insert,1968030,A,500,3492,GFD
3042.730092,1,Cancel,7069364,,,,
3042.730092,1,Cancel,7069365,,,,
3042.730092,1,Insert,7069366,A,10000,3493,GFD
3042.730092,1,Insert,7069367,B,10000,3488,GFD
3042.730157,0,Insert,1983276,A,500,3492,GFD
3042.730191,1,Cancel,7069366,,,,
3042.730191,1,Cancel,7069367,,,,
3042.730191,1,Insert,7069368,A,10000,3493,GFD
3042.730191,1,Insert,7069369,B,10000,3488,GFD
3042.730211,0,Insert,1665616,B,500,3483,GFD
3042.730227,1,Cancel,7069368,,,,
3042.730227,1,Cancel,7069369,,,,
3042.730227,1,Insert,7069370,A,10000,3493,GFD
3042.730227,1,Insert,7069371,B,10000,3488,GFD
3042.730242,0,Cancel,1926144,,,,
3042.73025,1,Cancel,7069370,,,,
3042.73025,1,Cancel,7069371,,,,
3042.73025,1,Insert,7069372,A,10000,3493,GFD
3042.73025,1,Insert,7069373,B,10000,3488,GFD
3042.730256,0,Cancel,1408391,,,,
3042.730287,1,Cancel,7069372,,,,
3042.730287,1,Cancel,7069373,,,,
3042.730287,1,Insert,7069374,A,10000,3493,GFD
3042.730287,1,Insert,7069375,B,10000,3488,GFD
3042.730366,0,Cancel,1665616,,,,
3042.795302,1,Cancel,7069374,,,,
3042.795302,1,Cancel,7069375,,,,
3042.795302,1,Insert,7069376,A,10000,3493,GFD
3042.795302,1,Insert,7069377,B,10000,3488,GFD
3042.804043,0,Cancel,1989883,,,,
3043.093418,1,Insert,5054079,A,47,3490,GFD
3043.458781,1,Insert,5054080,B,23,3489,GFD
3044.363729,1,Insert,5054081,B,25,3490,GFD
3044.463223,1,Insert,5054082,B,104,3490,GFD
3044.762947,1,Insert,5054083,B,30,3492,GFD
3045.087442,1,Insert,5054084,B,56,3490,GFD
3045.676034,1,Cancel,7069376,,,,
3045.676034,1,Cancel,7069377,,,,
3045.676034,1,Insert,7069378,A,10000,3493,GFD
3045.676034,1,Insert,7069379,B,10000,3488,GFD
3046.06714,0,Insert,1437047,B,200,3487,GFD
3046.154366,1,Cancel,7069378,,,,
3046.154366,1,Cancel,7069379,,,,
3046.154366,1,Insert,7069380,A,10000,3493,GFD
3046.154366,1,Insert,7069381,B,10000,3488,GFD
3046.160214,0,Insert,1780319,B,100,3488,FAK
3046.160357,1,Cancel,7069380,,,,
3046.160357,1,Cancel,7069381,,,,
3046.160357,1,Insert,7069382,A,10000,3494,GFD
3046.160357,1,Insert,7069383,B,10000,3489,GFD
3046.160416,0,Cancel,1982854,,,,
3046.16042,1,Cancel,7069382,,,,
3046.16042,1,Cancel,7069383,,,,
3046.16042,1,Insert,7069384,A,10000,3494,GFD
3046.16042,1,Insert,7069385,B,10000,3489,GFD
3046.160426,0,Insert,1624887,A,500,3493,GFD
3046.160557,1,Cancel,7069384,,,,
3046.160557,1,Cancel,7069385,,,,
3046.160557,1,Insert,7069386,A,10000,3494,GFD
3046.160557,1,Insert,7069387,B,10000,3489,GFD
3046.160583,0,Insert,1556690,A,1000,3491,GFD
3046.160617,1,Cancel,7069386,,,,
3046.160617,1,Cancel,7069387,,,,
3046.160617,1,Insert,7069388,A,10000,3494,GFD
3046.160617,1,Insert,7069389,B,10000,3489,GFD
3046.160626,0,Cancel,1968030,,,,
3046.160633,1,Cancel,7069388,,,,
3046.160633,1,Cancel,7069389,,,,
3046.160633,1,Insert,7069390,A,10000,3494,GFD
3046.160633,1,Insert,7069391,B,10000,3489,GFD
3046.16065,0,Cancel,1983276,,,,
3046.160729,1,Cancel,7069390,,,,
3046.160729,1,Cancel,7069391,,,,
3046.160729,1,Insert,7069392,A,10000,3494,GFD
3046.160729,1,Insert,7069393,B,10000,3489,GFD
3046.160741,0,Cancel,1624887,,,,
3046.160824,1,Cancel,7069392,,,,
3046.160824,1,Cancel,7069393,,,,
3046.160824,1,Insert,7069394,A,10000,3494,GFD
3046.160824,1,Insert,7069395,B,10000,3489,GFD
3046.160873,0,Insert,1522888,A,500,3494,GFD
3047.539785,1,Insert,5054085,A,21,3490,GFD
3047.698691,1,Cancel,7069394,,,,
3047.698691,1,Cancel,7069395,,,,
3047.698691,1,Insert,7069396,A,10000,3494,GFD
3047.698691,1,Insert,7069397,B,10000,3489,GFD
3047.705333,0,Insert,1815306,B,100,3487,GFD
3047.708417,1,Insert,5054086,A,16,3492,GFD
3047.879439,1,Insert,5054087,A,43,3490,GFD
3048.174512,1,Insert,5054088,A,79,3492,GFD
3048.423163,1,Insert,5054089,A,10,3490,GFD
3048.563599,1,Insert,5054090,A,58,3492,GFD
3049.828259,1,Insert,5054091,B,1,3489,GFD
3049.89946,1,Insert,5054092,B,55,3492,GFD
3049.954183,1,Insert,5054093,B,87,3492,GFD
3050.114329,1,Insert,5054094,A,78,3491,GFD
3050.20817,1,Cancel,7069396,,,,
3050.20817,1,Cancel,7069397,,,,
3050.20817,1,Insert,7069398,A,10000,3494,GFD
3050.20817,1,Insert,7069399,B,10000,3489,GFD
3050.362892,0,Cancel,1437047,,,,
3050.362892,0,Insert,1723562,B,200,3488,GFD
3050.362945,1,Cancel,7069398,,,,
3050.362945,1,Cancel,7069399,,,,
3050.362945,1,Insert,7069400,A,10000,3494,GFD
3050.362945,1,Insert,7069401,B,10000,3489,GFD
3050.362969,0,Cancel,1925514,,,,
3050.36299,1,Cancel,7069400,,,,
3050.36299,1,Cancel,7069401,,,,
3050.36299,1,Insert,7069402,A,10000,3494,GFD
3050.36299,1,Insert,7069403,B,10000,3489,GFD
3050.363022,0,Cancel,1420761,,,,
3050.363071,1,Cancel,7069402,,,,
3050.363071,1,Cancel,7069403,,,,
3050.363071,1,Insert,7069404,A,10000,3494,GFD
3050.363071,1,Insert,7069405,B,10000,3489,GFD
3050.363071,0,Cancel,1527426,,,,
3050.36308,1,Cancel,7069404,,,,
3050.36308,1,Cancel,7069405,,,,
3050.36308,1,Insert,7069406,A,10000,3494,GFD
3050.36308,1,Insert,7069407,B,10000,3489,GFD
3050.363088,0,Insert,1465029,B,500,3486,GFD
3050.363094,1,Cancel,7069406,,,,
3050.363094,1,Cancel,7069407,,,,
3050.363094,1,Insert,7069408,A,10000,3494,GFD
3050.363094,1,Insert,7069409,B,10000,3489,GFD
3050.363129,0,Insert,1767073,A,100,3491,GFD
3050.363131,1,Cancel,7069408,,,,
3050.363131,1,Cancel,7069409,,,,
3050.363131,1,Insert,7069410,A,10000,3494,GFD
3050.363131,1,Insert,7069411,B,10000,3489,GFD
3050.363145,0,Cancel,1702277,,,,
3050.363151,1,Cancel,7069410,,,,
3050.363151,1,Cancel,7069411,,,,
3050.363151,1,Insert,7069412,A,10000,3494,GFD
3050.363151,1,Insert,7069413,B,10000,3489,GFD
3050.363169,0,Insert,1623847,B,500,3483,GFD
3050.36318,1,Cancel,7069412,,,,
3050.36318,1,Cancel,7069413,,,,
3050.36318,1,Insert,7069414,A,10000,3494,GFD
3050.36318,1,Insert,7069415,B,10000,3489,GFD
3050.363207,0,Insert,1577226,B,1000,3488,GFD
3050.363209,1,Cancel,7069414,,,,
3050.363209,1,Cancel,7069415,,,,
3050.363209,1,Insert,7069416,A,10000,3494,GFD
3050.363209,1,Insert,7069417,B,10000,3489,GFD
3050.363259,0,Insert,1710103,B,200,3488,GFD
3050.363261,1,Cancel,7069416,,,,
3050.363261,1,Cancel,7069417,,,,
3050.363261,1,Insert,7069418,A,10000,3494,GFD
3050.363261,1,Insert,7069419,B,10000,3489,GFD
3050.36327,0,Insert,1941126,B,600,3487,GFD
3050.363273,1,Cancel,7069418,,,,
3050.363273,1,Cancel,7069419,,,,
3050.363273,1,Insert,7069420,A,10000,3494,GFD
3050.363273,1,Insert,7069421,B,10000,3489,GFD
3050.363279,0,Insert,1661395,B,100,3486,GFD
3050.363294,1,Cancel,7069420,,,,
3050.363294,1,Cancel,7069421,,,,
3050.363294,1,Insert,7069422,A,10000,3494,GFD
3050.363294,1,Insert,7069423,B,10000,3489,GFD
3050.363316,0,Cancel,1435219,,,,
3050.363325,1,Cancel,7069422,,,,
3050.363325,1,Cancel,7069423,,,,
3050.363325,1,Insert,7069424,A,10000,3494,GFD
3050.363325,1,Insert,7069425,B,10000,3489,GFD
3050.363326,0,Insert,1782616,B,4000,3487,GFD
3050.363333,1,Cancel,7069424,,,,
3050.363333,1,Cancel,7069425,,,,
3050.363333,1,Insert,7069426,A,10000,3494,GFD
3050.363333,1,Insert,7069427,B,10000,3489,GFD
3050.363347,0,Cancel,1867906,,,,
3050.363347,0,Insert,1912347,B,100,3487,GFD
3050.363358,1,Cancel,7069426,,,,
3050.363358,1,Cancel,7069427,,,,
3050.363358,1,Insert,7069428,A,10000,3494,GFD
3050.363358,1,Insert,7069429,B,10000,3489,GFD
3050.363361,0,Cancel,1677942,,,,
3050.363368,1,Cancel,7069428,,,,
3050.363368,1,Cancel,7069429,,,,
3050.363368,1,Insert,7069430,A,10000,3494,GFD
3050.363368,1,Insert,7069431,B,10000,3489,GFD
3050.363396,0,Insert,1656189,B,500,3486,GFD
3050.363403,1,Cancel,7069430,,,,
3050.363403,1,Cancel,7069431,,,,
3050.363403,1,Insert,7069432,A,10000,3494,GFD
3050.363403,1,Insert,7069433,B,10000,3489,GFD
3050.363478,0,Insert,1856804,A,500,3492,GFD
3050.363485,1,Cancel,7069432,,,,
3050.363485,1,Cancel,7069433,,,,
3050.363485,1,Insert,7069434,A,10000,3494,GFD
3050.363485,1,Insert,7069435,B,10000,3489,GFD
3050.363488,0,Insert,1510162,B,500,3487,GFD
3050.363493,1,Cancel,7069434,,,,
3050.363493,1,Cancel,7069435,,,,
3050.363493,1,Insert,7069436,A,10000,3494,GFD
3050.363493,1,Insert,7069437,B,10000,3489,GFD
3050.363498,0,Amend,1556690,,-500,,
3050.363564,1,Cancel,7069436,,,,
3050.363564,1,Cancel,7069437,,,,
3050.363564,1,Insert,7069438,A,10000,3494,GFD
3050.363564,1,Insert,7069439,B,10000,3489,GFD
3050.36358,0,Cancel,1522888,,,,
3050.36358,0,Insert,1843010,B,500,3487,GFD
3050.363652,1,Cancel,7069438,,,,
3050.363652,1,Cancel,7069439,,,,
3050.363652,1,Insert,7069440,A,10000,3494,GFD
3050.363652,1,Insert,7069441,B,10000,3489,GFD
3050.363658,0,Cancel,1955100,,,,
3050.363663,1,Cancel,7069440,,,,
3050.363663,1,Cancel,7069441,,,,
3050.363663,1,Insert,7069442,A,10000,3494,GFD
3050.363663,1,Insert,7069443,B,10000,3489,GFD
3050.363667,0,Insert,1732499,A,500,3492,GFD
3050.363686,1,Cancel,7069442,,,,
3050.363686,1,Cancel,7069443,,,,
3050.363686,1,Insert,7069444,A,10000,3494,GFD
3050.363686,1,Insert,7069445,B,10000,3489,GFD
3050.363735,0,Cancel,1990944,,,,
3050.364668,1,Cancel,7069444,,,,
3050.364668,1,Cancel,7069445,,,,
3050.364668,1,Insert,7069446,A,10000,3494,GFD
3050.364668,1,Insert,7069447,B,10000,3489,GFD
3050.369,0,Insert,1987190,B,100,3487,GFD
3050.371758,1,Cancel,7069446,,,,
3050.371758,1,Cancel,7069447,,,,
3050.371758,1,Insert,7069448,A,10000,3494,GFD
3050.371758,1,Insert,7069449,B,10000,3489,GFD
3050.404052,0,Cancel,1606030,,,,
3050.443099,1,Insert,5054095,B,2,3493,GFD
3050.452687,1,Cancel,7069448,,,,
3050.452687,1,Cancel,7069449,,,,
3050.452687,1,Insert,7069450,A,10000,3494,GFD
3050.452687,1,Insert,7069451,B,10000,3489,GFD
3050.456479,0,Insert,1493405,A,200,3488,FAK
3050.456559,1,Cancel,7069450,,,,
3050.456559,1,Cancel,7069451,,,,
3050.456559,1,Insert,7069452,A,10000,3494,GFD
3050.456559,1,Insert,7069453,B,10000,3489,GFD
3050.456577,0,Cancel,1782616,,,,
3050.456579,1,Cancel,7069452,,,,
3050.456579,1,Cancel,7069453,,,,
3050.456579,1,Insert,7069454,A,10000,3494,GFD
3050.456579,1,Insert,7069455,B,10000,3489,GFD
3050.456596,0,Insert,1924186,B,4000,3486,GFD
3050.456631,0,Cancel,1710103,,,,
3050.456686,0,Cancel,1843010,,,,
3050.456827,0,Insert,1963879,B,500,3485,GFD
3050.456838,0,Insert,1523730,A,500,3494,GFD
3050.456901,0,Cancel,1523730,,,,
3050.456908,0,Cancel,1623847,,,,
3050.672523,1,Insert,5054096,A,4,3492,GFD
3051.381466,1,Insert,5054097,B,6,3493,GFD
3051.740748,1,Insert,5054098,A,148,3491,GFD
3052.284548,1,Insert,5054099,A,118,3492,GFD
3052.374055,1,Cancel,7069454,,,,
3052.374055,1,Cancel,7069455,,,,
3052.374055,1,Insert,7069456,A,10000,3494,GFD
3052.374055,1,Insert,7069457,B,10000,3489,GFD
3052.488759,0,Cancel,1924186,,,,
3052.488765,1,Cancel,7069456,,,,
3052.488765,1,Cancel,7069457,,,,
3052.488765,1,Insert,7069458,A,10000,3494,GFD
3052.488765,1,Insert,7069459,B,10000,3489,GFD
3052.488771,0,Insert,1673852,B,4000,3487,GFD
3052.488874,1,Cancel,7069458,,,,
3052.488874,1,Cancel,7069459,,,,
3052.488874,1,Insert,7069460,A,10000,3494,GFD
3052.488874,1,Insert,7069461,B,10000,3489,GFD
3052.489045,0,Insert,1833931,A,500,3494,GFD
3052.489076,1,Cancel,7069460,,,,
3052.489076,1,Cancel,7069461,,,,
3052.489076,1,Insert,7069462,A,10000,3494,GFD
3052.489076,1,Insert,7069463,B,10000,3489,GFD
3052.489122,0,Insert,1622496,B,500,3487,GFD
3052.4892,0,Cancel,1963879,,,,
3053.023282,1,Insert,5054100,B,12,3493,GFD
3053.43659,1,Insert,5054101,B,29,3493,GFD
3054.092178,1,Cancel,7069462,,,,
3054.092178,1,Cancel,7069463,,,,
3054.092178,1,Insert,7069464,A,10000,3494,GFD
3054.092178,1,Insert,7069465,B,10000,3489,GFD
3054.398973,0,Insert,1830310,B,100,3487,GFD
3054.485721,1,Insert,5054102,A,1,3490,GFD
3054.520417,1,Insert,5054103,B,38,3490,GFD
3054.777454,1,Insert,5054104,B,84,3491,GFD
3054.871952,1,Insert,5054105,A,68,3493,GFD
3054.986191,1,Insert,5054106,A,97,3492,GFD
3055.624786,1,Insert,5054107,A,32,3490,GFD
3056.037985,1,Insert,5054108,B,65,3491,GFD
3056.09339,1,Insert,5054109,B,86,3493,GFD
3056.281486,1,Insert,5054110,A,62,3493,GFD
3056.332386,1,Insert,5054111,A,46,3491,GFD
3056.377722,1,Insert,5054112,A,34,3490,GFD
3056.404548,1,Cancel,7069464,,,,
3056.404548,1,Cancel,7069465,,,,
3056.404548,1,Insert,7069466,A,10000,3494,GFD
3056.404548,1,Insert,7069467,B,10000,3489,GFD
3056.445037,0,Cancel,1555055,,,,
3056.445037,0,Insert,1601493,B,100,3488,GFD
3056.676759,1,Insert,5054113,B,1,3493,GFD
3057.605308,1,Insert,5054114,A,11,3490,GFD
3059.108532,1,Insert,5054115,A,54,3493,GFD
3060.397966,1,Insert,5054116,B,4,3493,GFD
3060.544694,1,Insert,5054117,B,32,3493,GFD
3062.502594,1,Insert,5054118,A,11,3490,GFD
3062.812217,1,Insert,5054119,A,33,3490,GFD
3063.002325,1,Insert,5054120,B,7,3491,GFD
3063.407414,1,Insert,5054121,B,36,3492,GFD
3064.12521,1,Insert,5054122,B,1,3490,GFD
3064.152492,1,Insert,5054123,B,15,3490,GFD
3064.978202,1,Insert,5054124,A,72,3490,GFD
3065.10684,1,Insert,5054125,A,11,3490,GFD
3065.343042,1,Insert,5054126,A,15,3493,GFD
3066.691906,1,Insert,5054127,A,21,3493,GFD
3066.915693,1,Insert,5054128,A,71,3490,GFD
3067.719059,1,Insert,5054129,B,4,3490,GFD
3068.315187,1,Insert,5054130,B,106,3491,GFD
3068.385628,1,Insert,5054131,A,32,3493,GFD
3069.001133,1,Insert,5054132,A,130,3491,GFD
3069.914708,1,Insert,5054133,B,93,3491,GFD
3070.110016,1,Insert,5054134,A,54,3491,GFD
3070.841148,1,Insert,5054135,A,179,3491,GFD
3070.842254,1,Cancel,7069466,,,,
3070.842254,1,Cancel,7069467,,,,
3070.842254,1,Insert,7069468,A,10000,3494,GFD
3070.842254,1,Insert,7069469,B,10000,3489,GFD
3071.028642,0,Insert,1961835,B,200,3487,GFD
3071.242151,1,Insert,5054136,A,14,3493,GFD
3071.333079,1,Insert,5054137,B,113,3491,GFD
3071.47977,1,Insert,5054138,B,1,3493,GFD
3072.089558,1,Insert,5054139,B,83,3491,GFD
3072.49232,1,Cancel,7069468,,,,
3072.49232,1,Cancel,7069469,,,,
3072.49232,1,Insert,7069470,A,10000,3494,GFD
3072.49232,1,Insert,7069471,B,10000,3489,GFD
3072.665715,0,Insert,1510475,B,100,3483,GFD
3073.661472,1,Insert,5054140,A,9,3490,GFD
3074.50554,1,Insert,5054141,B,38,3490,GFD
3074.57883,1,Insert,5054142,B,15,3490,GFD
3074.938567,1,Insert,5054143,A,64,3492,GFD
3074.998954,1,Insert,5054144,A,114,3492,GFD
3075.518932,1,Insert,5054145,B,5,3490,GFD
3075.542272,1,Insert,5054146,A,26,3490,GFD
3077.200563,1,Insert,5054147,A,49,3492,GFD
3077.218844,1,Cancel,7069470,,,,
3077.218844,1,Cancel,7069471,,,,
3077.218844,1,Insert,7069472,A,10000,3494,GFD
3077.218844,1,Insert,7069473,B,10000,3489,GFD
3077.257185,0,Insert,1802837,B,100,3488,GFD
3077.327251,1,Insert,5054148,B,25,3493,GFD
3077.328467,1,Cancel,7069472,,,,
3077.328467,1,Cancel,7069473,,,,
3077.328467,1,Insert,7069474,A,10000,3494,GFD
3077.328467,1,Insert,7069475,B,10000,3489,GFD
3077.329597,0,Insert,1522047,B,300,3489,FAK
3077.329597,0,Insert,1766228,B,300,3489,FAK
3077.329649,1,Cancel,7069474,,,,
3077.329649,1,Cancel,7069475,,,,
3077.329649,1,Insert,7069476,A,10000,3495,GFD
3077.329649,1,Insert,7069477,B,10000,3490,GFD
3077.329683,0,Insert,1531501,B,300,3488,GFD
3077.329696,1,Cancel,7069476,,,,
3077.329696,1,Cancel,7069477,,,,
3077.329696,1,Insert,7069478,A,10000,3495,GFD
3077.329696,1,Insert,7069479,B,10000,3490,GFD
3077.329716,0,Cancel,1558179,,,,
3077.329724,1,Cancel,7069478,,,,
3077.329724,1,Cancel,7069479,,,,
3077.329724,1,Insert,7069480,A,10000,3495,GFD
3077.329724,1,Insert,7069481,B,10000,3490,GFD
3077.32973,0,Cancel,1820757,,,,
3077.32974,1,Cancel,7069480,,,,
3077.32974,1,Cancel,7069481,,,,
3077.32974,1,Insert,7069482,A,10000,3495,GFD
3077.32974,1,Insert,7069483,B,10000,3490,GFD
3077.329743,0,Insert,1824676,A,4000,3491,GFD
3077.329751,1,Cancel,7069482,,,,
3077.329751,1,Cancel,7069483,,,,
3077.329751,1,Insert,7069484,A,10000,3495,GFD
3077.329751,1,Insert,7069485,B,10000,3490,GFD
3077.329779,0,Insert,1518277,B,600,3488,GFD
3077.329793,1,Cancel,7069484,,,,
3077.329793,1,Cancel,7069485,,,,
3077.329793,1,Insert,7069486,A,10000,3495,GFD
3077.329793,1,Insert,7069487,B,10000,3490,GFD
3077.329798,0,Cancel,1692687,,,,
3077.329839,1,Cancel,7069486,,,,
3077.329839,1,Cancel,7069487,,,,
3077.329839,1,Insert,7069488,A,10000,3495,GFD
3077.329839,1,Insert,7069489,B,10000,3490,GFD
3077.329845,0,Insert,1439026,B,100,3487,GFD
3077.329858,1,Cancel,7069488,,,,
3077.329858,1,Cancel,7069489,,,,
3077.329858,1,Insert,7069490,A,10000,3495,GFD
3077.329858,1,Insert,7069491,B,10000,3490,GFD
3077.329862,0,Cancel,1879602,,,,
3077.329868,1,Cancel,7069490,,,,
3077.329868,1,Cancel,7069491,,,,
3077.329868,1,Insert,7069492,A,10000,3495,GFD
3077.329868,1,Insert,7069493,B,10000,3490,GFD
3077.329869,0,Cancel,1869257,,,,
3077.329893,1,Cancel,7069492,,,,
3077.329893,1,Cancel,7069493,,,,
3077.329893,1,Insert,7069494,A,10000,3495,GFD
3077.329893,1,Insert,7069495,B,10000,3490,GFD
3077.329897,0,Cancel,1767073,,,,
3077.329911,1,Cancel,7069494,,,,
3077.329911,1,Cancel,7069495,,,,
3077.329911,1,Insert,7069496,A,10000,3495,GFD
3077.329911,1,Insert,7069497,B,10000,3490,GFD
3077.329913,0,Cancel,1556690,,,,
3077.329913,1,Cancel,7069496,,,,
3077.329913,1,Cancel,7069497,,,,
3077.329913,1,Insert,7069498,A,10000,3495,GFD
3077.329913,1,Insert,7069499,B,10000,3490,GFD
3077.329927,0,Insert,1986927,B,200,3489,GFD
3077.329928,1,Cancel,7069498,,,,
3077.329928,1,Cancel,7069499,,,,
3077.329928,1,Insert,7069500,A,10000,3495,GFD
3077.329928,1,Insert,7069501,B,10000,3490,GFD
3077.329936,0,Insert,1857163,B,100,3488,GFD
3077.329941,1,Cancel,7069500,,,,
3077.329941,1,Cancel,7069501,,,,
3077.329941,1,Insert,7069502,A,10000,3495,GFD
3077.329941,1,Insert,7069503,B,10000,3490,GFD
3077.329964,0,Cancel,1831127,,,,
3077.329964,0,Insert,1951266,A,1000,3490,GFD
3077.329973,1,Cancel,7069502,,,,
3077.329973,1,Cancel,7069503,,,,
3077.329973,1,Insert,7069504,A,10000,3495,GFD
3077.329973,1,Insert,7069505,B,10000,3490,GFD
3077.329981,0,Cancel,1673852,,,,
3077.329981,0,Insert,1451233,B,4000,3488,GFD
3077.330031,1,Cancel,7069504,,,,
3077.330031,1,Cancel,7069505,,,,
3077.330031,1,Insert,7069506,A,10000,3495,GFD
3077.330031,1,Insert,7069507,B,10000,3490,GFD
3077.330043,0,Insert,1995666,A,100,3492,GFD
3077.330083,1,Cancel,7069506,,,,
3077.330083,1,Cancel,7069507,,,,
3077.330083,1,Insert,7069508,A,10000,3495,GFD
3077.330083,1,Insert,7069509,B,10000,3490,GFD
3077.330087,0,Cancel,1905986,,,,
3077.330091,1,Cancel,7069508,,,,
3077.330091,1,Cancel,7069509,,,,
3077.330091,1,Insert,7069510,A,10000,3495,GFD
3077.330091,1,Insert,7069511,B,10000,3490,GFD
3077.330114,0,Cancel,1680061,,,,
3077.33013,1,Cancel,7069510,,,,
3077.33013,1,Cancel,7069511,,,,
3077.33013,1,Insert,7069512,A,10000,3495,GFD
3077.33013,1,Insert,7069513,B,10000,3490,GFD
3077.330192,0,Insert,1487675,B,500,3487,GFD
3077.330192,1,Cancel,7069512,,,,
3077.330192,1,Cancel,7069513,,,,
3077.330192,1,Insert,7069514,A,10000,3495,GFD
3077.330192,1,Insert,7069515,B,10000,3490,GFD
3077.330202,0,Insert,1801548,B,500,3487,GFD
3077.330234,1,Cancel,7069514,,,,
3077.330234,1,Cancel,7069515,,,,
3077.330234,1,Insert,7069516,A,10000,3495,GFD
3077.330234,1,Insert,7069517,B,10000,3490,GFD
3077.330295,0,Insert,1538540,B,500,3485,GFD
3077.330316,1,Cancel,7069516,,,,
3077.330316,1,Cancel,7069517,,,,
3077.330316,1,Insert,7069518,A,10000,3495,GFD
3077.330316,1,Insert,7069519,B,10000,3490,GFD
3077.330348,0,Cancel,1951266,,,,
3077.330357,1,Cancel,7069518,,,,
3077.330357,1,Cancel,7069519,,,,
3077.330357,1,Insert,7069520,A,10000,3495,GFD
3077.330357,1,Insert,7069521,B,10000,3490,GFD
3077.330367,0,Insert,1824460,B,500,3488,GFD
3077.330376,1,Cancel,7069520,,,,
3077.330376,1,Cancel,7069521,,,,
3077.330376,1,Insert,7069522,A,10000,3495,GFD
3077.330376,1,Insert,7069523,B,10000,3490,GFD
3077.330399,0,Insert,1408072,B,100,3489,GFD
3077.330405,1,Cancel,7069522,,,,
3077.330405,1,Cancel,7069523,,,,
3077.330405,1,Insert,7069524,A,10000,3495,GFD
3077.330405,1,Insert,7069525,B,10000,3490,GFD
3077.330408,0,Cancel,1496179,,,,
3077.330429,1,Cancel,7069524,,,,
3077.330429,1,Cancel,7069525,,,,
3077.330429,1,Insert,7069526,A,10000,3495,GFD
3077.330429,1,Insert,7069527,B,10000,3490,GFD
3077.330437,0,Cancel,1656189,,,,
3077.330437,1,Cancel,7069526,,,,
3077.330437,1,Cancel,7069527,,,,
3077.330437,1,Insert,7069528,A,10000,3495,GFD
3077.330437,1,Insert,7069529,B,10000,3490,GFD
3077.330443,0,Cancel,1833931,,,,
3077.330453,1,Cancel,7069528,,,,
3077.330453,1,Cancel,7069529,,,,
3077.330453,1,Insert,7069530,A,10000,3495,GFD
3077.330453,1,Insert,7069531,B,10000,3490,GFD
3077.330456,0,Cancel,1556975,,,,
3077.330465,1,Cancel,7069530,,,,
3077.330465,1,Cancel,7069531,,,,
3077.330465,1,Insert,7069532,A,10000,3495,GFD
3077.330465,1,Insert,7069533,B,10000,3490,GFD
3077.330475,0,Cancel,1961617,,,,
3077.330508,1,Cancel,7069532,,,,
3077.330508,1,Cancel,7069533,,,,
3077.330508,1,Insert,7069534,A,10000,3495,GFD
3077.330508,1,Insert,7069535,B,10000,3490,GFD
3077.33056,0,Cancel,1669672,,,,
3077.330564,1,Cancel,7069534,,,,
3077.330564,1,Cancel,7069535,,,,
3077.330564,1,Insert,7069536,A,10000,3495,GFD
3077.330564,1,Insert,7069537,B,10000,3490,GFD
3077.33057,0,Insert,1854450,B,500,3488,GFD
3077.330614,1,Cancel,7069536,,,,
3077.330614,1,Cancel,7069537,,,,
3077.330614,1,Insert,7069538,A,10000,3495,GFD
3077.330614,1,Insert,7069539,B,10000,3490,GFD
3077.330634,0,Cancel,1824676,,,,
3077.330638,1,Cancel,7069538,,,,
3077.330638,1,Cancel,7069539,,,,
3077.330638,1,Insert,7069540,A,10000,3495,GFD
3077.330638,1,Insert,7069541,B,10000,3490,GFD
3077.330642,0,Cancel,1538540,,,,
3077.330645,1,Cancel,7069540,,,,
3077.330645,1,Cancel,7069541,,,,
3077.330645,1,Insert,7069542,A,10000,3495,GFD
